,QuestionID,ReferenceAnswer,StudentAnswer,Score1,Score2,avg_score,max_score
3920,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram is a graphical representation that organizes a group of 
data points into user-specified ranges. Similar in appearance to a bar 
graph, the histogram condenses a data series into an easily 
interpreted visual by taking many data points and grouping them into 
logical ranges or bins.",5,5,5.0,5
3921,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram is a graphical representation that organizes a group of 
data points into user-specified ranges. Similar in appearance to a bar 
graph, the histogram condenses a data series into an easily 
interpreted visual by taking many data points and grouping them into 
logical ranges or bins.
",5,5,5.0,5
3922,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram is a graphical representation that organizes a group of 
data points into user-specified ranges. Similar in appearance to a bar 
graph, the histogram condenses a data series into an easily 
interpreted visual by taking many data points and grouping them into 
logical ranges or bins.",5,5,5.0,5
3923,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram is a graphical representation that organizes a group of 
data points into user-specified ranges. Similar in appearance to a bar 
graph, the histogram condenses a data series into an easily 
interpreted visual by taking many data points and grouping them into 
logical ranges or bins",5,5,5.0,5
3924,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A histogram is a graphical representation that organizes a group of data into user specified ranges. ,4,3,3.5,4
3925,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A histogram is a graphical representation that organizes a group of data points into user-specified ranges.,4,3,3.5,4
3926,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram is a graphical representation
That organizes a group of data points into
User-specified ranges",4,4,4.0,4
3927,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A histogram is a graphical representation.Its appearance is similar to a bar graph.,2,2,2.0,2
3928,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,5,5,5.0,5
3929,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,5,5,5.0,5
3930,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,Gives the relation between two axis .,0,0,0.0,0
3931,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,Graphical representation of group of datapoints it is done by collecting many data points and arranging them in ranges.,4,4,4.0,4
3932,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,histogram is a graphical representation that organizes a group of data points into user-specified ranges.,4,4,4.0,4
3933,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"histogram is a graphical representation that organizes a group of data points into user-specified ranges. Similar in appearance to a bar graph, the histogram condenses a data series into an easily interpreted visual by taking many data points and grouping them into logical ranges or bins.",5,5,5.0,5
3934,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,Histogram is a graphical representation that specifies an information as data into some specific ranges. Histogram looks like a bar graph. In other words histogram is similar to the bar graph.,4,4,4.0,4
3935,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"Histogram is represent specified data in the form of graphs so that we can visualize the data in a easy manner. It can be used for doing Univariate analysis on 
quantitative data",3,2,2.5,3
3936,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,Histogram is the graphical representation of data where data is grouped into continuous number ranges and each range corresponds to a vertical bar.,5,5,5.0,5
3937,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,histogram is used to compare two variables at a time accurately for a datum in a data,0,0,0.0,0
3938,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,Histogram is used to dispay the count(analytics) of data. It is similar to bar chart.,3,3,3.0,3
