QuestionID,StudentAnswer,Score1,Score2
PythonQ026,"1.The pass statement is used as a placeholder for future code.
2.When the pass statement is executed, nothing happens, but you avoid getting an error when empty code is not allowed.
3.Empty code is not allowed in loops, function definitions, class definitions, or in if statements",5,5
PythonQ054,"1.Using the function easier
2.we can give values to only those parameters to which we want ",5,5
PythonQ033,A block is a group of statements in a program.blocks can contain blocks as well.so we get a nested block structure.code blocks are defined by their indentation.,5,5
PythonQ033,A block of code starts at indentation and ends soon after the indentation drops,5,5
PythonQ002,A block of code that can used over and over again with different values.,4,5
PythonQ033,A code block starts with indentation and ends with the first unindented line.,5,5
PythonQ033,"A code block starts with indentation and ends with the first unindented line. The amount of indentation is up to you, but it must be consistent throughout that block.",5,5
PythonQ033,"A code block starts with indentation and ends with the first unindented line. The amount of indentation is up to you, but it must be consistent throughout that block.",5,5
PythonQ006,A compiler is a computer program it is used to convert programming language code to machine level language code. ,5,5
PythonQ006,A compiler is a machine that converts the all source code once into machine level code,5,5
PythonQ027,"A compiler is comparatively fast than interpreter. 
A compiler converts the whole source code at once into object code and then executes it.
An interpreter converts source code line by line and executes it immediately.",5,5
PythonQ039,A defined function calling itself is called the recursion.,5,5
PythonQ039,A function calling itself is called as recursion and that function is called as recursive function.,5,5
PythonQ039,A function calling itself is called as recursion and that kind of function is called as recursive function.,5,5
PythonQ039,A function calling itself is called as recursion and that kind of function is called as recursive function.,5,5
PythonQ039,a function calling itself is called recursion,5,5
PythonQ039,a function calling itself is called recursion,5,5
PythonQ039,"A function calling itself is called the recursion. 
Python also accepts function recursion, which means a defined function can call itself. ",5,5
PythonQ039,a function calling itself is known as recursion,5,5
PythonQ039,A function calls itself is called recursion.,5,5
PythonQ002,"A function is a block of code written in python which is  reusable as many times .
It can defined by keyword 
def function_name(argu):",5,5
PythonQ002,"A function is a block of organized, reusable code that is used to perform a single task.",5,5
PythonQ002,A function is block of instructions used to perform specific operation.,5,5
PythonQ021,A function is called many times and more memory is consumed. with this reason they are not good when compared with iterative functions,5,5
PythonQ002,A function performs a specific and well defined task,4,5
PythonQ003,"A list is a mutable collection of elements
A tuple is immutable collection of elements",5,5
PythonQ012,"A module in python is a file with extension "".py"". In python we have some built modules like math library etc .",5,5
PythonQ012,"a module is a file which contains Python code. It defines functions, classes, and variables.",5,5
PythonQ036,"A return statement is used to end the execution of the function call and “returns” the result to the caller.

The statements after the return statements are not executed. If the return statement is without any expression, then the special value None is returned.",5,5
PythonQ054,"A user can give values to those parameters which they want to, provided that the other parameters have default argument values. ",5,5
PythonQ035,Actual parameter — the actual value that is passed into the method by a caller.,5,5
PythonQ035,Actual parameters are passed values to the function while calling.,5,5
PythonQ035,Actual parameters are the values passed to the function while calling.,5,5
PythonQ035,Actual Parameters are the values that are passed to the function ,5,5
PythonQ035,actual parameters are the values which are passed into the mathod by the caller,5,5
PythonQ035,Actual parameters are the variables or values  passed to the function while calling.,5,5
PythonQ035,Actual parameters are the variables or values  passed to the function while calling.,5,5
PythonQ035,Actual parameters are the parameters which we used to specify while calling the Functions or Procedures,5,5
PythonQ036,"After writing the entire code inside the function block,whatever the value we want to get back from the function is gotten by the statement ""return""
Syntax: return <value>
(or) return <variable>",5,5
PythonQ051,An exception can be defined as an unusual condition in a program resulting in the interruption in the flow of the program.,5,5
PythonQ051,An exception in a event which occur during the  execution of the program that disrupts  the normal flow of the program instructions ,5,5
PythonQ051,An exception is an event which occurs during the execution of a program that disrupts the normal flow of the program instructions at run time.,5,5
PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error occured.",5,5
PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",5,5
PythonQ062,"An Expression is a combination of multiple elements like variables, constants, operators etc... which constitute to a meaningful sentence declaring a condition or statement.",5,5
PythonQ062,An expression is a combination of operators and operands (variables or constants) that is interpreted to produce some other value.,5,5
PythonQ062,An expression is a combination of operators and operands (variables or constants) that is interpreted to produce some other value. Experssions are evaluated as per the associativity and precedence of operators.,5,5
PythonQ062,An expression is a combination of operators and operands (variables or constants) that is interpreted to produce some other value. Experssions evaluation is based on the associativity and precedence of operators.,5,5
